customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST01035,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No internet service,No,Two year,No,Mailed check,110.21,5510.75,2,No
CUST01036,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No internet service,Month-to-month,No,Mailed check,113.62,6403.54,2,No
CUST01037,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Bank transfer,78.47,2447.64,3,Yes
CUST01038,Male,0,No,No,66,Yes,No phone service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,37.05,2491.03,3,No
CUST01039,Male,0,No,No,56,No,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,101.48,5693.72,2,No
CUST01040,Male,0,No,No,53,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,One year,Yes,Electronic check,73.96,3962.94,2,No
CUST01041,Male,0,No,No,15,No,No phone service,No,No,No,No internet service,Two year,Yes,Credit card,101.35,1523.68,2,No
CUST01042,Female,0,Yes,No,61,Yes,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Credit card,101.11,6180.74,1,No
CUST01043,Male,1,Yes,No,55,Yes,No phone service,DSL,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,26.85,1525.41,0,No
CUST01044,Male,0,Yes,Yes,22,No,No phone service,DSL,No internet service,No,Yes,Month-to-month,No,Electronic check,79.92,1769.8,2,Yes
CUST01045,Female,0,No,No,16,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Credit card,67.28,1083.13,1,Yes
CUST01046,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,Month-to-month,No,Mailed check,114.5,4279.35,1,Yes
CUST01047,Male,0,No,No,71,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.26,3432.35,0,No
CUST01048,Male,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,One year,No,Mailed check,39.01,1136.16,0,No
CUST01049,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Credit card,109.5,6257.67,3,No
CUST01050,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer,33.17,728.34,1,No
CUST01051,Female,0,No,No,16,Yes,No,DSL,Yes,No internet service,No internet service,One year,Yes,Mailed check,88.02,1443.86,0,No
CUST01052,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,48.6,724.46,4,No
CUST01053,Male,0,No,No,47,Yes,No,No,Yes,Yes,No internet service,One year,No,Electronic check,75.92,3595.29,1,No
CUST01054,Male,1,No,No,31,Yes,Yes,Fiber optic,No internet service,No,Yes,One year,Yes,Mailed check,80.85,2526.02,1,No
CUST01055,Male,0,Yes,No,39,Yes,No,Fiber optic,No internet service,Yes,No internet service,One year,No,Electronic check,60.57,2380.17,2,No
CUST01056,Male,1,No,Yes,56,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,117.45,6619.55,0,No
CUST01057,Female,0,No,No,57,Yes,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,No,Credit card,31.45,,3,Yes
CUST01058,Male,0,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Two year,No,Bank transfer,57.92,914.07,3,No
CUST01059,Female,0,Yes,No,27,Yes,No phone service,No,No internet service,No,No internet service,One year,No,Mailed check,61.9,1719.5,1,No
CUST01060,Female,0,Yes,No,0,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,No,Mailed check,82.37,15.0,1,Yes
CUST01061,Male,0,No,No,40,Yes,No phone service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,59.54,2408.08,1,No
CUST01062,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.9,1342.89,1,Yes
CUST01063,Male,0,Yes,No,30,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,114.64,3447.39,2,Yes
CUST01064,Male,0,Yes,No,35,Yes,Yes,DSL,No internet service,Yes,Yes,One year,Yes,Electronic check,60.44,2118.07,0,No
CUST01065,Female,0,No,Yes,32,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,52.95,1737.79,2,No
CUST01066,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,63.57,2061.02,1,Yes
CUST01067,Male,0,No,Yes,22,Yes,Yes,DSL,Yes,Yes,Yes,One year,No,Electronic check,40.09,910.52,1,No
CUST01068,Male,0,No,No,59,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,28.22,1692.73,0,No
CUST01069,Male,0,Yes,Yes,29,Yes,No phone service,DSL,Yes,No,No,One year,Yes,Electronic check,33.16,999.39,1,No
CUST01070,Male,1,No,Yes,44,Yes,No phone service,DSL,Yes,No,Yes,One year,No,Credit card,35.0,1547.28,0,No
CUST01071,Male,0,No,No,38,No,No,DSL,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,38.16,1480.78,2,No
CUST01072,Female,1,Yes,No,44,Yes,No phone service,No,No,No,No,One year,No,Credit card,60.84,2700.43,4,Yes
CUST01073,Female,0,No,No,11,No,No phone service,Fiber optic,Yes,Yes,Yes,One year,No,Credit card,81.64,942.89,1,No
CUST01074,Male,0,Yes,Yes,31,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.15,2572.63,2,Yes
CUST01075,Male,0,No,No,55,Yes,No phone service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,18.01,1037.7,1,No
CUST01076,Male,0,No,Yes,23,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,111.94,2592.28,1,Yes
CUST01077,Female,1,Yes,No,12,Yes,No,DSL,No,No,No,Two year,Yes,Mailed check,101.93,1271.5,1,No
CUST01078,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,Bank transfer,116.32,2253.84,0,No
CUST01079,Female,0,No,No,55,No,No phone service,DSL,Yes,No,No,Month-to-month,No,Mailed check,54.72,3038.81,2,Yes
CUST01080,Male,0,No,No,52,No,No phone service,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,85.81,4479.81,1,No
CUST01081,Male,0,Yes,No,67,Yes,No,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,35.14,2373.18,0,Yes
CUST01082,Male,1,No,No,53,Yes,No phone service,DSL,Yes,No,No internet service,One year,Yes,Electronic check,101.34,5409.66,2,Yes
CUST01083,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Mailed check,34.46,1166.21,2,No
CUST01084,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Electronic check,51.25,1403.83,1,No
CUST01085,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer,68.07,3367.23,1,No
CUST01086,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Mailed check,78.64,115.3,2,No
CUST01087,Male,0,Yes,No,25,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Electronic check,75.08,1878.15,2,No
CUST01088,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,28.41,1424.99,1,Yes
CUST01089,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No internet service,Yes,Two year,Yes,Mailed check,61.01,2811.18,0,No
CUST01090,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,112.14,2815.1,2,No
CUST01091,Female,0,Yes,Yes,60,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,106.98,6440.15,1,Yes
CUST01092,Male,0,No,No,22,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,78.26,1761.9,3,No
CUST01093,Female,0,Yes,No,36,No,No,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Bank transfer,76.38,2767.23,0,No
CUST01094,Male,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No internet service,Yes,One year,Yes,Mailed check,29.39,1176.47,0,No
CUST01095,Female,0,No,No,51,No,No phone service,DSL,Yes,No,Yes,One year,Yes,Electronic check,38.43,1984.1,0,No
CUST01096,Female,0,No,No,48,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.77,2150.79,5,No
CUST01097,Female,0,Yes,No,26,Yes,No phone service,DSL,No internet service,Yes,No,Two year,Yes,Electronic check,67.8,1780.25,0,No
CUST01098,Female,0,No,Yes,5,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,92.6,511.06,2,No
CUST01099,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Electronic check,64.99,4229.42,1,No
CUST01100,Male,0,No,No,23,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Electronic check,30.86,718.43,2,Yes
CUST01101,Male,0,No,Yes,37,Yes,No phone service,DSL,Yes,No,No,Month-to-month,No,Mailed check,62.81,2360.18,1,No
CUST01102,Female,0,Yes,Yes,27,Yes,No phone service,DSL,Yes,No internet service,Yes,Month-to-month,No,Electronic check,34.59,958.99,2,No
CUST01103,Female,0,No,No,27,Yes,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,94.62,2593.0,1,Yes
CUST01104,Male,0,No,No,65,Yes,Yes,DSL,No internet service,No internet service,Yes,One year,No,Mailed check,34.98,2316.88,3,No
CUST01105,Female,0,No,Yes,60,No,Yes,DSL,Yes,No internet service,No,One year,Yes,Credit card,67.22,4045.75,2,No
CUST01106,Female,0,No,Yes,45,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,88.73,4026.99,0,Yes
CUST01107,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,41.28,2837.42,4,No
CUST01108,Female,0,No,Yes,42,No,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,Credit card,25.76,1125.0,1,No
CUST01109,Female,0,No,No,58,No,No phone service,Fiber optic,Yes,No internet service,No internet service,One year,No,Mailed check,75.46,4398.19,7,No
CUST01110,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No internet service,One year,No,Electronic check,23.53,26.12,0,No
CUST01111,Male,0,No,No,14,Yes,No phone service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,77.95,1120.01,3,Yes
CUST01112,Male,0,No,No,36,Yes,Yes,DSL,Yes,No internet service,Yes,One year,Yes,Bank transfer,94.86,3462.9,2,No
CUST01113,Female,0,No,No,70,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.59,3612.03,5,Yes
CUST01114,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,No,Bank transfer,67.81,1300.4,0,Yes
CUST01115,Male,0,Yes,No,34,Yes,Yes,No,Yes,No internet service,No,Two year,Yes,Electronic check,112.73,3848.62,3,No
CUST01116,Male,0,No,No,33,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,No,Bank transfer,66.05,2217.94,1,No
CUST01117,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No internet service,Two year,Yes,Credit card,119.65,3605.66,1,No
CUST01118,Male,0,No,Yes,18,Yes,Yes,DSL,No internet service,No,No internet service,Two year,Yes,Bank transfer,34.01,624.13,0,Yes
CUST01119,Male,1,No,No,67,Yes,No phone service,DSL,No internet service,No,Yes,Two year,No,Mailed check,90.31,6083.2,1,No
CUST01120,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,Yes,No,One year,Yes,Electronic check,84.57,1947.43,2,No
CUST01121,Female,0,Yes,No,38,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,106.98,4073.77,0,No
CUST01122,Male,1,No,Yes,53,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Bank transfer,27.43,1474.19,1,No
CUST01123,Male,0,No,No,38,Yes,No,DSL,Yes,No,No internet service,Month-to-month,No,Electronic check,46.58,1787.82,2,No
CUST01124,Male,1,Yes,No,16,Yes,No phone service,No,No internet service,Yes,No,One year,No,Bank transfer,31.48,521.04,1,No
CUST01125,Female,0,Yes,No,18,Yes,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,No,Credit card,113.18,2042.67,1,Yes
CUST01126,Female,1,Yes,No,47,Yes,No phone service,DSL,No,Yes,No internet service,Month-to-month,No,Credit card,61.52,2909.48,1,No
CUST01127,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,No,Credit card,110.83,3808.12,2,No
CUST01128,Female,0,No,Yes,31,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer,48.03,1509.62,0,No
CUST01129,Female,0,No,No,46,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer,30.89,1450.25,4,No
CUST01130,Female,0,No,No,46,Yes,Yes,No,No,No,No,Two year,No,Credit card,48.25,2227.68,0,No
CUST01131,Female,0,No,Yes,63,Yes,No phone service,DSL,Yes,No,Yes,One year,No,Bank transfer,78.91,4974.82,2,No
CUST01132,Female,0,Yes,No,45,Yes,No phone service,DSL,Yes,Yes,Yes,One year,Yes,Mailed check,104.21,4733.45,3,No
CUST01133,Female,0,No,No,34,Yes,Yes,Fiber optic,No internet service,Yes,No,One year,Yes,Bank transfer,57.31,1965.11,2,No
CUST01134,Male,0,No,Yes,16,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,111.31,1798.48,2,No
CUST01135,Male,0,No,No,41,Yes,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card,42.91,1803.19,2,No
CUST01136,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No internet service,Two year,Yes,Bank transfer,88.74,2520.11,1,No
CUST01137,Male,1,Yes,No,69,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Credit card,93.04,6457.57,1,Yes
CUST01138,Female,0,No,No,16,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Electronic check,45.94,769.14,2,Yes
CUST01139,Female,1,No,No,13,Yes,Yes,DSL,No internet service,No internet service,No internet service,One year,No,Bank transfer,20.75,275.04,0,No
CUST01140,Male,0,No,Yes,23,Yes,No,No,No internet service,No,No,Month-to-month,No,Bank transfer,55.25,1318.65,1,No
CUST01141,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Credit card,22.61,1311.62,2,No
CUST01142,Male,0,Yes,Yes,49,Yes,No phone service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card,109.88,5395.93,0,No
CUST01143,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Credit card,115.26,6494.76,0,No
CUST01144,Male,0,No,Yes,60,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,93.01,5601.07,0,No
CUST01145,Female,0,No,No,38,Yes,No phone service,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,92.12,3534.75,2,No
CUST01146,Female,0,Yes,No,54,Yes,No,Fiber optic,No internet service,Yes,No,One year,Yes,Credit card,42.57,2307.06,0,No
CUST01147,Male,1,No,No,35,Yes,No,Fiber optic,No internet service,Yes,No,Two year,No,Bank transfer,25.54,920.83,1,No
CUST01148,Female,0,No,Yes,36,Yes,Yes,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,99.81,3599.49,1,No
CUST01149,Male,0,No,No,13,Yes,Yes,No,No,Yes,No internet service,Two year,No,Credit card,75.03,1002.2,0,Yes
CUST01150,Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Mailed check,87.53,2287.96,2,Yes
CUST01151,Male,0,No,No,30,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Electronic check,97.52,2948.22,1,No
CUST01152,Male,0,No,Yes,72,Yes,No,No,No internet service,No,No,Month-to-month,No,Electronic check,59.76,4336.12,2,Yes
CUST01153,Female,0,Yes,No,43,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,32.74,1451.67,1,No
CUST01154,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,99.09,6647.29,4,No
CUST01155,Female,0,No,Yes,47,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,64.28,3065.82,3,No
CUST01156,Male,0,Yes,No,56,Yes,No phone service,DSL,No internet service,No internet service,No internet service,One year,No,Bank transfer,102.35,5751.1,3,No
CUST01157,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Electronic check,62.65,1357.84,4,Yes
CUST01158,Male,1,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No internet service,One year,Yes,Mailed check,40.14,146.05,0,No
CUST01159,Female,0,Yes,No,71,No,No phone service,Fiber optic,No,No,Yes,Two year,Yes,Bank transfer,35.44,2559.35,1,No
CUST01160,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.88,4257.74,2,Yes
CUST01161,Female,0,No,No,58,No,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,76.64,4470.56,4,No
CUST01162,Male,1,No,No,33,Yes,No,Fiber optic,No,No internet service,Yes,One year,Yes,Bank transfer,59.27,1971.54,1,No
CUST01163,Female,0,Yes,No,10,Yes,Yes,No,Yes,No,No internet service,One year,No,Bank transfer,68.2,730.45,0,No
CUST01164,Female,0,No,No,30,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,Yes,Electronic check,74.06,2261.84,0,Yes
CUST01165,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,42.42,443.26,1,Yes
CUST01166,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Credit card,56.57,3119.69,1,No
CUST01167,Male,0,No,No,37,Yes,No phone service,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,47.83,1808.69,2,No
CUST01168,Female,0,No,No,20,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,57.62,1201.9,2,No
CUST01169,Male,0,Yes,Yes,9,Yes,No phone service,DSL,No internet service,Yes,No,Two year,No,Mailed check,69.06,635.49,2,No
CUST01170,Male,0,No,Yes,25,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer,35.68,937.79,0,Yes
CUST01171,Female,0,No,No,7,Yes,No phone service,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.14,413.25,1,No
CUST01172,Male,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No internet service,One year,Yes,Electronic check,57.32,448.85,1,No
CUST01173,Male,0,No,No,59,Yes,No phone service,No,No,No internet service,No,Two year,Yes,Electronic check,47.17,2820.3,3,No
CUST01174,Male,0,No,No,71,Yes,No phone service,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,119.85,8526.68,3,No
CUST01175,Male,1,No,Yes,33,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,No,Mailed check,25.51,857.06,3,No
CUST01176,Male,0,No,No,15,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,83.58,1285.87,2,Yes
CUST01177,Male,0,No,No,12,Yes,No,No,Yes,No,No,One year,Yes,Credit card,35.79,459.16,2,No
CUST01178,Female,0,Yes,No,21,Yes,No phone service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,103.63,2222.18,1,Yes
CUST01179,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,No,No internet service,Two year,Yes,Credit card,111.25,2930.81,2,No
CUST01180,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,No,Bank transfer,58.95,3740.87,1,No
CUST01181,Female,0,No,Yes,1,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,101.99,148.37,2,Yes
CUST01182,Female,0,Yes,No,25,Yes,No phone service,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Credit card,43.49,1116.89,0,Yes
CUST01183,Female,0,No,No,68,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,32.29,2238.2,1,No
CUST01184,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No internet service,No,One year,Yes,Mailed check,50.22,1498.43,2,Yes
CUST01185,Female,0,No,Yes,7,Yes,No,No,No,No,No,Two year,No,Credit card,52.85,415.91,1,No
CUST01186,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No internet service,Month-to-month,Yes,Mailed check,58.53,2168.99,0,No
CUST01187,Female,0,Yes,No,60,Yes,No,DSL,No internet service,No,Yes,Two year,No,Bank transfer,56.04,3391.59,1,No
CUST01188,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Two year,No,Bank transfer,59.94,,1,No
CUST01189,Male,0,No,No,66,Yes,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,No,Bank transfer,90.42,5992.25,2,Yes
CUST01190,Female,0,Yes,No,45,Yes,Yes,No,No,Yes,No internet service,One year,No,Electronic check,43.05,1960.25,1,No
CUST01191,Male,0,No,No,71,Yes,No,DSL,Yes,No,No,Month-to-month,No,Bank transfer,19.89,1454.06,0,No
CUST01192,Male,0,Yes,No,42,Yes,No phone service,No,No,No,No,One year,Yes,Credit card,67.95,2869.82,1,No
CUST01193,Male,0,Yes,No,58,Yes,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,63.73,3719.48,3,No
CUST01194,Female,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,No internet service,No,One year,Yes,Electronic check,24.13,1095.88,0,No
CUST01195,Female,1,No,No,71,Yes,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Electronic check,31.65,2259.74,6,No
CUST01196,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,No,Bank transfer,70.01,2413.36,2,Yes
CUST01197,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,Yes,Electronic check,41.94,1599.57,1,No
CUST01198,Male,0,Yes,No,50,Yes,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,107.52,5385.39,0,No
CUST01199,Male,0,No,No,3,No,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,35.68,133.44,0,No
CUST01200,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,20.05,1004.69,3,No
CUST01201,Male,0,Yes,No,4,Yes,Yes,No,No,No internet service,No,One year,Yes,Electronic check,63.65,260.95,1,No
CUST01202,Female,1,Yes,Yes,54,No,Yes,DSL,No,Yes,No internet service,Month-to-month,Yes,Credit card,118.59,6447.03,2,No
CUST01203,Female,0,No,No,19,No,Yes,DSL,Yes,No internet service,Yes,One year,Yes,Electronic check,82.65,1612.66,2,No
CUST01204,Female,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,Yes,No,Month-to-month,No,Bank transfer,54.11,1261.92,2,Yes
CUST01205,Male,0,No,No,35,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,19.72,707.6,0,No
CUST01206,Female,0,No,Yes,33,Yes,No phone service,Fiber optic,No internet service,No,No,Month-to-month,Yes,Credit card,67.46,2273.01,1,No
